sample_category	sample_name	Run	filename
PDAC.DP	LOH.Tumor6.DP.sc29	SRR14110734	msns04078.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc3	SRR14110763	msns04048.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc30	SRR14110733	msns04079.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc31	SRR14110732	msns04080.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc32	SRR14110731	msns04082.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc33	SRR14110730	msns04083.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc34	SRR14110728	msns04039.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc35	SRR14110727	msns04084.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc36	SRR14110726	msns04085.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc37	SRR14110725	msns04086.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc38	SRR14110724	msns04087.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc39	SRR14110723	msns04088.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc4	SRR14110761	msns04049.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc40	SRR14110722	msns04089.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc41	SRR14110721	msns04090.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc42	SRR14110720	msns04091.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc43	SRR14110719	msns04092.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc44	SRR14110717	msns04093.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc45	SRR14110716	msns04041.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc46	SRR14110715	msns04094.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc47	SRR14110714	msns04095.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc48	SRR14110713	msns04096.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc49	SRR14110712	msns04097.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc5	SRR14110760	msns04050.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc50	SRR14110711	msns04098.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc51	SRR14110710	msns04099.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc52	SRR14110709	msns04100.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc53	SRR14110708	msns04101.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc54	SRR14110706	msns04102.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc55	SRR14110705	msns04103.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc56	SRR14110704	msns04042.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc57	SRR14110703	msns04104.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc58	SRR14110702	msns04105.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc59	SRR14110701	msns04106.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc6	SRR14110759	msns04051.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc60	SRR14110700	msns04107.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc61	SRR14110699	msns04108.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc62	SRR14110698	msns04109.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc63	SRR14111200	msns04110.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc64	SRR14111197	msns04111.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc65	SRR14111196	msns04112.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc66	SRR14111195	msns04113.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc67	SRR14111194	msns04043.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc68	SRR14111193	msns04114.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc69	SRR14111192	msns04115.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc7	SRR14110758	msns04052.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc70	SRR14111191	msns04116.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc71	SRR14111190	msns04118.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc72	SRR14111189	msns04119.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc73	SRR14111188	msns04120.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc74	SRR14111186	msns04121.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc75	SRR14111185	msns04122.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc76	SRR14111184	msns04123.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc77	SRR14111183	msns04124.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc78	SRR14111182	msns04045.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc79	SRR14111181	msns04125.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc8	SRR14110757	msns04054.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc80	SRR14111180	msns04126.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc81	SRR14111179	msns04046.fastq.gz
PDAC.DP	LOH.Tumor6.DP.sc9	SRR14110756	msns04058.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc1	SRR14111178	msns04515.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc10	SRR14111648	msns04544.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc11	SRR14111647	msns04545.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc12	SRR14111646	msns04517.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc13	SRR14111644	msns04546.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc14	SRR14111643	msns04547.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc15	SRR14111642	msns04548.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc16	SRR14111641	msns04549.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc17	SRR14111640	msns04551.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc18	SRR14111639	msns04552.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc19	SRR14111638	msns04553.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc2	SRR14111177	msns04528.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc20	SRR14111637	msns04554.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc21	SRR14111636	msns04555.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc22	SRR14111635	msns04557.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc23	SRR14111633	msns04520.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc24	SRR14111632	msns04558.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc25	SRR14111631	msns04559.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc26	SRR14111630	msns04560.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc27	SRR14111629	msns04564.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc28	SRR14111628	msns04565.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc29	SRR14111627	msns04566.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc3	SRR14111175	msns04529.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc30	SRR14111626	msns04568.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc31	SRR14111625	msns04569.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc32	SRR14111624	msns04570.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc33	SRR14111622	msns04571.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc34	SRR14111621	msns04521.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc35	SRR14111620	msns04572.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc36	SRR14111619	msns04573.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc37	SRR14111618	msns04575.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc38	SRR14111617	msns04576.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc39	SRR14111552	msns04578.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc4	SRR14111174	msns04532.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc40	SRR14111551	msns04579.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc41	SRR14111550	msns04580.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc42	SRR14111549	msns04581.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc43	SRR14111547	msns04582.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc44	SRR14111546	msns04583.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc45	SRR14111545	msns04522.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc46	SRR14111544	msns04585.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc47	SRR14111543	msns04586.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc48	SRR14111542	msns04587.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc49	SRR14111541	msns04588.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc5	SRR14111173	msns04533.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc50	SRR14111540	msns04589.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc51	SRR14111539	msns04590.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc52	SRR14111538	msns04591.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc53	SRR14111536	msns04593.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc54	SRR14111535	msns04595.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc55	SRR14111534	msns04596.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc56	SRR14111533	msns04523.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc57	SRR14111532	msns04597.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc59	SRR14111531	msns04601.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc6	SRR14111172	msns04539.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc60	SRR14111530	msns04603.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc61	SRR14111529	msns04604.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc62	SRR14111528	msns04605.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc63	SRR14111526	msns04606.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc64	SRR14111525	msns04608.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc65	SRR14111524	msns08138.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc66	SRR14111523	msns08139.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc67	SRR14111522	msns04524.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc68	SRR14111521	msns08140.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc69	SRR14111520	msns08141.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc7	SRR14111171	msns04541.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc70	SRR14111519	msns08142.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc71	SRR14111518	msns08143.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc72	SRR14111517	msns08144.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc73	SRR14111515	msns08145.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc74	SRR14111514	msns08146.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc75	SRR14111513	msns08147.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc76	SRR14111512	msns08148.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc77	SRR14111511	msns04525.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc78	SRR14111510	msns04526.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc8	SRR14111170	msns04542.fastq.gz
PDAC.SP	LOH.Tumor6.SP.sc9	SRR14111169	msns04543.fastq.gz
